source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput,answer_similarity,rough_correct,rough_hallucination
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6770,code,22,42,short_0_100,True,model.layers.20,3000,0.431994483056904,-18.637774527072906,0.31075942327703265,0.12002528623323995,-1.989024738418691,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6771,code,27,49,short_0_100,True,model.layers.20,3000,0.5156846036623789,-17.426909059286118,0.498293775126564,0.35412100210567277,-2.4025258369951903,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6772,code,25,39,short_0_100,True,model.layers.20,3000,0.7715702407723413,-16.862451642751694,0.29693160608684,0.10121566525266111,-1.9620412188846708,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6773,code,25,42,short_0_100,True,model.layers.20,3000,0.8250706902953961,-17.088620498776436,0.21592449576588674,0.08129032484127027,-2.032050508651088,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6774,code,29,51,short_0_100,True,model.layers.20,3000,0.7232721684671792,-17.89017280936241,0.25303525485670775,0.13203144829024055,-1.9846607934782186,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6775,code,22,46,short_0_100,True,model.layers.20,3000,0.3991485681950999,-18.971383526921272,0.23531800686227555,0.09009633643538376,-1.9685552151201056,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6776,code,29,42,short_0_100,True,model.layers.20,3000,0.4850089257540014,-18.658989638090134,0.24292988350137779,0.08350386210525493,-2.013411773952266,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6777,code,26,46,short_0_100,True,model.layers.20,3000,0.8639775528291638,-17.23296558856964,0.2324117982340689,0.12181654304254493,-2.020489454156835,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6778,code,39,48,short_0_100,True,model.layers.20,3000,0.38877865524969746,-18.52952565252781,0.14798353212494825,0.280000214029648,-2.1425504727685074,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6779,code,23,50,short_0_100,True,model.layers.20,3000,0.6462446111295717,-17.786320343613625,0.21659914847242887,0.08767975861078987,-2.0080202492850723,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6780,code,23,46,short_0_100,True,model.layers.20,3000,0.8764050050672785,-16.66604733467102,0.317197950350944,0.16858051655286077,-1.983867088053908,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6781,code,32,54,short_0_100,True,model.layers.20,3000,0.6906094054657906,-16.312099918723106,0.2287736652415832,0.1609276238488898,-2.0003250580725243,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6782,code,25,47,short_0_100,True,model.layers.20,3000,0.48239915636202774,-18.257789745926857,0.21510359483558933,0.20952371836452097,-1.990463955955925,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6783,code,31,46,short_0_100,True,model.layers.20,3000,0.42076359392597884,-18.366350784897804,0.2231512475973822,0.1354543130803486,-2.0148619716305,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6784,code,23,42,short_0_100,True,model.layers.20,3000,0.2518875624761426,-18.863581970334053,0.26803013045342616,0.12157618814306917,-1.9755362826179994,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6785,code,21,50,short_0_100,True,model.layers.20,3000,0.7526469222446475,-17.584586665034294,0.31103715091435413,0.11988572509320904,-1.9635845249366433,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6786,code,32,55,short_0_100,True,model.layers.20,3000,0.6833838974400686,-17.046604230999947,0.2821356766831527,0.10394541013501221,-2.0536567501670198,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6787,code,23,43,short_0_100,True,model.layers.20,3000,0.2051172660312935,-19.161629661917686,0.1712853828814986,0.16060321730363644,-2.0097692352648107,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6788,code,22,0,short_0_100,True,model.layers.20,3000,1.3316156451634007,-14.003490447998047,0.3257881981018966,0.6245614035087719,-2.5789434401952738,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6789,code,24,46,short_0_100,True,model.layers.20,3000,0.7610835240706779,-17.320287823677063,0.213099195025708,0.17124922811683355,-2.016351589589061,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6790,code,21,51,short_0_100,True,model.layers.20,3000,0.9548436116575096,-15.926736876368523,0.28573053705137075,0.10741975890371597,-1.9704124259925713,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6791,code,22,46,short_0_100,True,model.layers.20,3000,0.364259552352555,-18.91519345343113,0.2127163422446575,0.1827464505855519,-1.99116116361174,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6792,code,24,50,short_0_100,True,model.layers.20,3000,0.6034309832330127,-17.47608110308647,0.23402206836889733,0.21999953190732743,-1.9986496170905454,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6793,code,21,46,short_0_100,True,model.layers.20,3000,0.34763216984360695,-18.802557691931725,0.1951119426664113,0.1618433842936633,-1.9888264626332568,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6794,code,31,49,short_0_100,True,model.layers.20,3000,0.776841256366781,-16.53959758579731,0.24001560501911298,0.1640617878869263,-1.9938178306982752,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6795,code,26,46,short_0_100,True,model.layers.20,3000,0.23457182217596825,-18.777693271636963,0.21015476555805662,0.14097518267071635,-2.0583524558738833,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6796,code,19,52,short_0_100,True,model.layers.20,3000,0.7404445752541062,-17.01211215555668,0.27117819200090026,0.15512092361171392,-1.9870511800283075,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6797,code,24,31,short_0_100,True,model.layers.20,3000,0.6030890993765572,-18.459839716553688,0.2206210389880617,0.09626836102544453,-2.002025767693801,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6798,code,28,31,short_0_100,True,model.layers.20,3000,0.86912886510055,-16.700098535288934,0.22702337721542495,0.1500070543625193,-2.0363468036671293,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6799,code,32,0,short_0_100,True,model.layers.20,3000,0.7024441230329571,-14.569631576538086,0.06744746165800831,0.8,-2.68815956735694,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6800,code,26,0,short_0_100,True,model.layers.20,3000,0.8930208557712381,-14.369583129882812,0.07538471137438851,1.0,-2.800382229386713,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6801,code,22,42,short_0_100,True,model.layers.20,3000,0.8643023505242257,-16.88285707605296,0.3277135795549562,0.08499947045104202,-1.9757262170403416,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6802,code,28,52,short_0_100,True,model.layers.20,3000,0.7049933412713325,-17.154120579361916,0.2579286731559425,0.14705910861956237,-1.9838486164963183,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6803,code,19,43,short_0_100,True,model.layers.20,3000,0.21185796639834123,-19.088628083467484,0.22705517013542703,0.14847935157623016,-1.9463887757348655,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6804,code,24,44,short_0_100,True,model.layers.20,3000,0.22957361578551397,-19.318654507398605,0.2386737850381297,0.08254741500971884,-1.9719293546640415,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6805,code,34,29,short_0_100,True,model.layers.20,3000,0.8497994910547388,-17.90948881754061,0.2824598150159626,0.10509066403996112,-2.016830651978381,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6806,code,35,0,short_0_100,True,model.layers.20,3000,1.016073558426355,-14.281698226928711,0.1575364653315436,1.0,-2.8039304305581907,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6807,code,23,48,short_0_100,True,model.layers.20,3000,0.7045429730935664,-17.61518755555153,0.2266274533232341,0.164302538341079,-2.030241365685427,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6808,code,26,50,short_0_100,True,model.layers.20,3000,0.6495724996940758,-17.383642256259918,0.20958690689286302,0.10924645603482792,-2.0106257366892457,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6809,code,23,28,short_0_100,True,model.layers.20,3000,0.4347310662191312,-20.398811846971512,0.23560914998512855,0.14299124086288267,-2.0172640885979782,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6810,code,26,34,short_0_100,True,model.layers.20,3000,0.7908775102918272,-16.999404221773148,0.26047648993482586,0.09674665605691768,-1.977421183132774,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6811,code,29,36,short_0_100,True,model.layers.20,3000,0.9296446804291927,-17.17146596312523,0.2775679308544244,0.1111658572546869,-2.0046593140982933,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6812,code,38,25,short_0_100,True,model.layers.20,3000,0.6348541374486664,-18.74075011909008,0.23911624236931434,0.15944187396777354,-1.990029063225951,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6813,code,29,1,short_0_100,True,model.layers.20,3000,0.8854960050384095,-15.221433162689209,0.28841639288242754,0.34964327949135326,-2.5392999117704984,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6814,code,24,34,short_0_100,True,model.layers.20,3000,0.6326453054724512,-17.63404907286167,0.2193056663752928,0.19806839717452296,-2.0938175899168354,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6815,code,30,31,short_0_100,True,model.layers.20,3000,1.068669207185654,-16.24091039597988,0.29176983236224435,0.11612341409891738,-1.993202858507085,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6816,code,27,28,short_0_100,True,model.layers.20,3000,0.4684269913707467,-20.019543811678886,0.21452375267795065,0.13053414024433516,-2.0853901084194444,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6817,code,23,44,short_0_100,True,model.layers.20,3000,0.7810277570302254,-17.151267036795616,0.2410267199367076,0.1465160715297335,-2.054183730894366,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6818,code,38,40,short_0_100,True,model.layers.20,3000,0.9142223047355813,-16.60651360452175,0.22849261018163652,0.12236790501904823,-2.006827533573834,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6819,code,25,23,short_0_100,True,model.layers.20,3000,0.5165782573101283,-19.066413581371307,0.24951116268650644,0.09511537832469678,-1.9883483001777946,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6820,code,32,35,short_0_100,True,model.layers.20,3000,0.6336775977786617,-18.314250081777573,0.22001529856963523,0.1216982481339551,-1.963149328985083,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6821,code,21,40,short_0_100,True,model.layers.20,3000,0.4954717177806438,-17.70097717642784,0.20348913581426326,0.18876904367163397,-2.0192831657942696,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6822,code,30,42,short_0_100,True,model.layers.20,3000,0.614961343601997,-17.692689657211304,0.22334406215624023,0.16201973655947846,-2.026287025019136,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6823,code,22,39,short_0_100,True,model.layers.20,3000,0.765105179705232,-17.571013316512108,0.2769848962053928,0.07257722473518702,-2.038727400036755,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6824,code,22,21,short_0_100,True,model.layers.20,3000,0.3493101040394447,-20.648962274193764,0.2071809704731961,0.1451038458368748,-1.9650294879539985,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6825,code,26,42,short_0_100,True,model.layers.20,3000,0.6779829583094243,-18.339176774024963,0.20257027868885116,0.15818294401245955,-1.9512445328583048,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6826,code,30,43,short_0_100,True,model.layers.20,3000,0.7396768243737049,-17.988242521882057,0.19655018556994022,0.1681289132005748,-1.9825834875445367,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6827,code,24,25,short_0_100,True,model.layers.20,3000,0.5539178102325559,-18.382256522774696,0.28221920947986157,0.11515865930565625,-1.9734598085950736,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6828,code,28,0,short_0_100,True,model.layers.20,3000,1.0606709211827536,-14.435670852661133,0.1903190297636417,0.8,-2.6872273167116756,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6829,code,26,44,short_0_100,True,model.layers.20,3000,0.41928283741168426,-17.5560931712389,0.29047306227945946,0.19127536048112234,-2.008871326112513,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6830,code,25,1,short_0_100,True,model.layers.20,3000,0.7190513729278141,-15.148738861083984,0.1000553720681536,0.4791378209849266,-2.581750141014608,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6831,code,28,46,short_0_100,True,model.layers.20,3000,0.2797877240859086,-19.21600593626499,0.2201727643216232,0.20751131907663323,-1.9631414858290213,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6832,code,24,47,short_0_100,True,model.layers.20,3000,0.6766875845816895,-17.486593633890152,0.2593977736975467,0.08546158375005881,-1.981435496474359,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6833,code,25,35,short_0_100,True,model.layers.20,3000,0.5944931443081536,-18.182078644633293,0.2513242216869412,0.10114995967249393,-2.0436463589361202,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6834,code,22,47,short_0_100,True,model.layers.20,3000,0.5145589752184645,-18.09353856742382,0.2188793821278317,0.19013735909627047,-2.0295111197200453,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6835,code,23,23,short_0_100,True,model.layers.20,3000,0.8646924178058654,-17.77252931892872,0.34245738557065497,0.07122393559078613,-2.1627746104615033,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6836,code,29,44,short_0_100,True,model.layers.20,3000,0.3915305869018012,-18.16212996840477,0.23417643318734757,0.17295724748526675,-2.027823931403222,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6837,code,20,41,short_0_100,True,model.layers.20,3000,0.2701518677500468,-19.210551112890244,0.25766266592401543,0.14351261251923428,-2.000618924663446,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6838,code,27,28,short_0_100,True,model.layers.20,3000,0.8242432533152989,-17.444175771764808,0.23412302493816348,0.1880084850588291,-1.9833978329419608,,,,
halogen_outputs/tinyllama_code_100_clip/0.pkl,tinyllama_code_100_clip,halogen_6839,code,22,48,short_0_100,True,model.layers.20,3000,0.7412979569287823,-17.164942979812622,0.23151702233872204,0.12357246600314203,-2.002808056671291,,,,
